tier,rank,leaguePoints,wins,losses,veteran,inactive,freshBlood,wins_SD,losses_SD
DIAMOND,II,75,62,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,58,61,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,130,130,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,46,257,275,False,False,False,Between 1 SD and Mean/34%,> Between +1 and +2 SD/13.5%
DIAMOND,II,17,126,142,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,54,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,89,62,75,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,5,448,425,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,II,58,142,165,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,53,38,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,80,44,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,106,76,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,84,53,58,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,1,97,113,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,195,174,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,95,114,85,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,290,273,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,4,33,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,64,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,19,95,82,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,70,66,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,66,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,52,53,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,36,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,26,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,27,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,79,52,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,96,87,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,229,227,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,40,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,103,67,True,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,5,25,20,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,73,104,99,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,205,220,True,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,63,91,87,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,8,58,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,91,79,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,70,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,40,43,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,118,95,True,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,45,240,261,False,False,False,Between 1 SD and Mean/34%,> Between +1 and +2 SD/13.5%
DIAMOND,II,75,29,26,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,49,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,22,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,56,46,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,27,185,171,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,58,59,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,59,58,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,70,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,80,295,285,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,75,64,64,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,86,81,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,52,98,93,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,36,96,102,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,91,72,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,81,446,414,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,II,91,153,138,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,35,65,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,63,107,91,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,42,62,74,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,38,115,89,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,83,278,262,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,65,220,204,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,45,17,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,67,122,124,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,168,149,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,102,80,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,9,475,514,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,II,75,68,69,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,48,58,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,146,107,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
DIAMOND,II,60,64,63,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,6,88,64,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,83,66,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,15,35,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,211,167,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,64,233,199,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,82,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,69,271,270,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,61,48,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,36,294,276,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,75,53,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,34,187,166,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,33,81,51,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,33,28,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,48,87,71,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,84,26,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,85,536,531,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,II,28,60,59,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,87,80,77,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,130,87,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,114,112,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,73,87,79,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,79,29,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,98,112,90,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,60,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,99,74,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,86,30,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,428,422,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,II,91,175,129,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,41,347,310,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,75,105,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,211,174,True,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,68,204,215,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,71,49,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,82,235,228,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,75,90,93,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,11,491,493,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,II,75,58,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,42,53,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,76,171,195,False,False,True,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,54,51,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,15,19,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,29,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,157,143,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,7,289,270,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,II,74,63,55,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,II,75,161,142,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,20,208,201,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,II,1,28,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,74,47,46,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,79,99,84,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,4,45,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,67,48,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,22,303,284,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,60,67,53,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,45,83,64,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,13,111,99,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,98,181,187,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,15,140,107,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
DIAMOND,III,35,30,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,10,191,177,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,5,14,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,70,20,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,12,114,81,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,7,74,46,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,52,112,98,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,23,112,94,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,66,195,156,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,49,26,26,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,36,525,558,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,III,11,117,96,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,25,45,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,6,50,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,71,127,106,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,24,57,42,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,54,202,207,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,30,51,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,9,226,225,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,1,104,91,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,2,15,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,13,82,73,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,59,291,257,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,66,55,58,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,14,48,46,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,5,26,26,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,10,210,200,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,35,46,42,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,93,70,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,25,14,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,55,14,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,2,73,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,50,166,157,False,False,True,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,36,28,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,38,70,53,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,41,188,132,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,2,97,68,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,40,62,51,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,29,59,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,2,48,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,13,148,94,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
DIAMOND,III,25,42,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,93,108,109,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,39,87,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,13,32,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,2,37,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,31,15,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,41,41,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,18,105,105,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,69,123,118,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
DIAMOND,III,28,156,163,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,86,47,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,16,60,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,26,166,141,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,23,71,64,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,37,44,46,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,79,68,55,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,90,104,105,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,5,26,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,6,47,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,60,53,56,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,23,74,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,46,194,233,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,31,382,354,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,20,112,88,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,18,88,74,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,39,137,138,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,12,375,358,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,23,19,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,35,12,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,2,164,140,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,16,14,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,21,67,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,27,117,120,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
DIAMOND,III,60,109,113,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,25,15,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,35,44,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,71,416,393,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,III,1,66,55,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,86,85,74,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,8,227,198,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,30,190,173,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,37,53,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,99,94,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,65,57,59,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,1,90,87,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,15,94,84,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,23,184,160,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,76,123,140,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
DIAMOND,III,60,249,243,False,False,False,Between 1 SD and Mean/34%,> Between +1 and +2 SD/13.5%
DIAMOND,III,64,133,122,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,32,281,261,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,30,48,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,6,109,109,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,5,111,97,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,75,438,433,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,III,48,53,36,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,76,46,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,29,78,62,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,16,112,106,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,15,158,133,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,13,29,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,37,224,228,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,73,164,152,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,53,84,73,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,33,110,96,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,54,27,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,0,193,176,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,4,91,87,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,77,47,45,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,45,12,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,65,28,22,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,50,332,343,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,86,99,102,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,17,5,2,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,86,129,118,False,False,False,> -1 SD/13.5%,Between 1 SD and Mean/34%
DIAMOND,III,74,86,80,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,27,98,120,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
DIAMOND,III,24,250,237,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
DIAMOND,III,65,323,312,False,False,True,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,7,312,297,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,49,41,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,95,29,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,95,51,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,17,17,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,17,43,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,55,58,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,39,28,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,44,55,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,94,65,56,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,34,77,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,16,40,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,5,336,322,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
DIAMOND,III,88,641,644,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
DIAMOND,III,3,96,71,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,97,103,104,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,76,70,55,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,16,26,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,7,32,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,13,61,58,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
DIAMOND,III,16,181,155,False,False,True,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
